version,number of symbols,added symbols,removed symbols
2.3.2,1200,1,0
2.3.0,1199,852,24
1.0.5,371,0,0
1.0.4,371,4,0
1.0.0,367,0,0
0.2.0,367,36,36
0.1.0,367,8,0
0.0.7,359,0,0
0.0.6,359,,
