version,number of symbols,added symbols,removed symbols
1.16.0,399,74,45
1.14.0,370,35,1
1.13.2,336,18,12
1.12.3,330,62,13
1.10.1,281,98,4
1.7.1,187,26,16
1.4.0,177,7,0
1.3.0,170,22,0
1.2.6,148,,
