version,number of symbols,added symbols,removed symbols
6.2.0,1362,87,73
6.1.1,1348,0,0
6.1.0,1348,65,51
6.0.2,1334,0,0
6.0.1,1334,278,58
5.4.2,1114,74,1
5.4.1,1041,100,84
5.3.4,1025,76,11
5.2.3,960,0,0
5.2.2,960,2,0
5.2.0,958,103,117
4.6.3,972,0,47
4.6.2,1019,0,0
4.6.1,1019,4,5
4.5.0,1020,26,14
4.4.1,1008,5,0
4.4.0,1003,32,2
4.3.1,973,,
