version,number of symbols,added symbols,removed symbols
5.6.0,162,24,0
5.5.0,138,0,0
5.4.1,138,0,1
5.0.0,139,7,6
4.13.2,138,0,0
4.13.1,138,7,27
4.11.0,158,34,7
4.7.0,131,29,4
4.5.0,106,0,0
4.4.0,106,1,0
4.3.0,105,,
